id,source_text,expected_disposition,status,created_at,extracted_facts,assumptions,clarifications,unsupported_capabilities,tags,b_reason,b_passed,b_accuracy,b_evidence,b_ambiguity,b_capability,b_diversity,c_reason,c_passed,c_accuracy,c_evidence,c_ambiguity,c_capability,c_diversity,generator_model,judgeB_model,judgeC_model
m1-0136-11b96e3a,帮我写个策略：RSI低于30买入，高于70卖出。,needs_clarification,accepted,2026-08-01T08:45:47.582Z,"[{""path"": ""visualIndicators.rsi.rsi1"", ""semanticType"": ""indicator_parameter"", ""operator"": ""lt"", ""value"": 30, ""evidenceQuote"": ""RSI低于30""}, {""path"": ""visualIndicators.rsi.rsi1"", ""semanticType"": ""indicator_parameter"", ""operator"": ""gt"", ""value"": 70, ""evidenceQuote"": ""高于70""}]","[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""rsi_period"", ""reason"": ""未指定RSI周期，常见有6、12、24，需确认""}, {""field"": ""stock"", ""reason"": ""未指定具体标的""}, {""field"": ""entry_condition"", ""reason"": ""RSI低于30是否持续一定时间？还是即时触发？""}]",[],"rsi, 超买超卖",提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0137-41e26002,我想用布林带，价格突破上轨就买，跌破下轨就卖。,needs_clarification,accepted,2026-08-01T08:45:47.583Z,"[{""path"": ""visualIndicators.boll.upper"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""价格突破上轨""}, {""path"": ""visualIndicators.boll.lower"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": null, ""evidenceQuote"": ""跌破下轨""}]","[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""boll_period"", ""reason"": ""未指定布林带周期，默认20？需确认""}, {""field"": ""boll_stddev"", ""reason"": ""未指定标准差倍数，默认2？需确认""}, {""field"": ""stock"", ""reason"": ""未指定具体标的""}]",[],"boll, 突破, 跌破",提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0138-e815336d,我打算用KDJ指标，J值超过100时卖出，低于0时买入，帮我做策略。,needs_clarification,accepted,2026-08-01T08:45:47.584Z,"[{""path"": ""visualIndicators.kdj.j"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 0, ""evidenceQuote"": ""低于0时买入""}, {""path"": ""visualIndicators.kdj.j"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 100, ""evidenceQuote"": ""超过100时卖出""}]","[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""kdj_params"", ""reason"": ""未指定KDJ参数，默认9,3,3？需确认""}, {""field"": ""stock"", ""reason"": ""未指定具体标的""}]",[],"kdj, 超买超卖",提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0139-6b2673af,我想做突破策略，价格突破20日高点买入，跌破20日低点卖出。,needs_clarification,accepted,2026-08-01T08:45:47.584Z,"[{""path"": ""visualIndicators.highLowBreakout.previousHigh"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": 20, ""unit"": ""日"", ""evidenceQuote"": ""突破20日高点""}, {""path"": ""visualIndicators.highLowBreakout.previousLow"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": 20, ""unit"": ""日"", ""evidenceQuote"": ""跌破20日低点""}]","[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""stock"", ""reason"": ""未指定具体标的""}, {""field"": ""entry_condition"", ""reason"": ""突破是否要求收盘价突破？盘中突破？需确认""}]",[],"突破, 高低点",提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0140-1b977b9a,我想在股票跌了5%的时候止损，涨了10%的时候止盈，帮我写个策略。,needs_clarification,accepted,2026-08-01T08:45:47.585Z,"[{""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 5, ""unit"": ""percent"", ""evidenceQuote"": ""跌了5%的时候止损""}, {""path"": ""riskRules.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""percent"", ""evidenceQuote"": ""涨了10%的时候止盈""}]","[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""entry_condition"", ""reason"": ""缺少买入条件，只提供了风控规则""}, {""field"": ""stock"", ""reason"": ""未指定具体标的""}]",[],"止损, 止盈",提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0142-c0717516,我想用CCI指标，超过100卖出，低于-100买入，帮我做策略。,needs_clarification,accepted,2026-08-01T08:45:47.586Z,"[{""path"": ""visualIndicators.cci.cci"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": -100, ""evidenceQuote"": ""低于-100买入""}, {""path"": ""visualIndicators.cci.cci"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 100, ""evidenceQuote"": ""超过100卖出""}]","[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""cci_period"", ""reason"": ""未指定CCI周期，默认20？需确认""}, {""field"": ""stock"", ""reason"": ""未指定具体标的""}]",[],"cci, 超买超卖",提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,提取事实准确，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0143-df1c04ee,我想做一个策略，当价格从底部反弹时买入，但我不太懂怎么定义底部，你能帮我吗？,needs_clarification,accepted,2026-08-01T08:45:47.588Z,[],"[{""field"": ""market"", ""value"": ""cn_stock"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持A股""}, {""field"": ""frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日线""}]","[{""field"": ""entry_condition"", ""reason"": ""底部定义不明确，需要澄清是使用指标（如RSI、布林带）还是价格形态""}, {""field"": ""exit_condition"", ""reason"": ""未提供卖出条件""}, {""field"": ""stock"", ""reason"": ""未指定具体标的""}]",[],"反弹, 底部",无提取事实，澄清项合理，无违规。,True,4,4,4,5,4,无提取事实，澄清项合理，无违规。,True,4,4,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0144-438568ce,我想做突破策略，但只说了用20日高点，具体怎么买卖没想好，你能帮我看看吗？,needs_clarification,accepted,2026-08-01T08:46:06.129Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gte"", ""value"": 20, ""unit"": ""日"", ""evidenceQuote"": ""用20日高点""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""未说明突破20日高点后如何买入，例如是否立即买入、以收盘价还是次日开盘价成交。"", ""options"": [""收盘价突破后次日开盘买入"", ""盘中突破即买入"", ""收盘价突破后收盘价买入""]}, {""field"": ""exit_condition"", ""reason"": ""未说明何时卖出，例如跌破均线、止损或止盈。""}]",[],"突破, 20日高点, 缺买卖规则",提取事实准确，证据引用正确，澄清项合理，未发现违规。,True,4,5,4,5,4,准确提取了20日高点突破作为入场条件，澄清了买入时机和卖出条件，符合能力范围，无幻觉。,True,4,5,5,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0145-f2ac2297,我打算用MACD金叉买入，但具体参数用默认的就行，卖出条件还没定。,needs_clarification,accepted,2026-08-01T08:46:06.130Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""default"", ""evidenceQuote"": ""MACD金叉买入""}]","[{""field"": ""macd_parameters"", ""value"": ""fast=12, slow=26, signal=9"", ""basis"": ""explicit_default"", ""reason"": ""用户说'用默认的'""}]","[{""field"": ""exit_condition"", ""reason"": ""未说明何时卖出，例如死叉卖出、止损或止盈。""}]",[],"MACD, 金叉, 缺卖出",提取事实准确，假设基于用户明确表述，澄清项合理，未发现违规。,True,4,5,4,5,4,正确识别MACD金叉买入，默认参数假设合理，澄清了卖出条件，无违规。,True,4,5,5,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0147-6a705ca5,我想在股价突破20日高点时买入，然后持有，但不知道什么时候卖。,needs_clarification,accepted,2026-08-01T08:46:25.859Z,"[{""path"": ""entry_condition.highLowBreakout"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": 20, ""unit"": ""日"", ""evidenceQuote"": ""突破20日高点时买入""}]",[],"[{""field"": ""exit_condition"", ""reason"": ""没有明确卖出条件。"", ""options"": [""止盈止损"", ""跌破某均线"", ""持有固定天数""]}]",[],"突破, 20日高点, 买入, 缺少卖出",提取的入场条件与原文一致，使用highLowBreakout和crossesAbove合理，参数20日正确。原文未提及卖出条件，澄清项合理且选项符合能力清单。无违规。,True,4,5,5,5,5,提取的入场条件与原文一致，证据引用准确。原文缺少卖出条件，澄清项合理且选项覆盖常见策略。未发现幻觉或能力越界。,True,4,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0148-1ccd41f1,我想设置一个止损，比如亏5%就卖，但买入条件还没想好。,needs_clarification,accepted,2026-08-01T08:46:25.860Z,"[{""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""亏5%就卖""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""买入条件未说明。"", ""options"": [""技术指标信号"", ""价格突破"", ""均线金叉""]}]",[],"止损, 买入条件缺失",提取的止损条件与原文一致，使用stopLoss和lte合理，参数-5%正确。原文未提及买入条件，澄清项合理且选项符合能力清单。无违规。,True,4,5,5,5,5,止损条件提取正确，证据引用准确。原文缺少买入条件，澄清项合理。未发现幻觉或能力越界。,True,4,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0149-5b93f52d,我想在MACD金叉的时候买入，然后如果跌了3%就止损，但我不确定金叉的定义，是用默认参数吗？,needs_clarification,accepted,2026-08-01T08:46:54.728Z,"[{""path"": ""entryConditions.macdCross"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""MACD金叉的时候买入""}, {""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -3, ""unit"": ""percent"", ""evidenceQuote"": ""跌了3%就止损""}]",[],"[{""field"": ""macd.fast"", ""reason"": ""MACD参数未指定，需要确认默认快线周期"", ""options"": [""12""]}, {""field"": ""macd.slow"", ""reason"": ""MACD参数未指定，需要确认默认慢线周期"", ""options"": [""26""]}, {""field"": ""macd.signal"", ""reason"": ""MACD参数未指定，需要确认默认信号线周期"", ""options"": [""9""]}]",[],"macd, stopLoss, parameterConfirmation",事实提取准确，MACD金叉和止损3%均有原文证据。澄清项合理，但未明确金叉定义（K线上穿D线）可补充，但已提供参数确认，整体良好。,True,4,5,4,5,5,提取事实准确，澄清项合理，但未明确金叉定义（收盘价交叉），可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0150-c8e4271d,用RSI低于30来买入，然后超过70就卖出，这个策略能直接跑吗？,needs_clarification,accepted,2026-08-01T08:46:54.730Z,"[{""path"": ""entryConditions.rsi"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": 30, ""evidenceQuote"": ""RSI低于30来买入""}, {""path"": ""exitConditions.rsi"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 70, ""evidenceQuote"": ""超过70就卖出""}]",[],"[{""field"": ""rsi.period"", ""reason"": ""RSI周期未指定，需要确认使用默认周期还是自定义"", ""options"": [""6"", ""12"", ""24""]}]",[],"rsi, entryExit, parameterMissing",RSI低于30买入和高于70卖出提取准确，澄清RSI周期合理。但未明确RSI是收盘价还是盘中值，可补充，但整体可接受。,True,4,5,4,5,5,提取事实准确，澄清项合理，但未明确RSI周期默认值，可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0151-92b8b5b4,我想用布林带下轨做买入，上轨卖出，但布林带的周期和标准差倍数用默认的就行，帮我确认下？,needs_clarification,accepted,2026-08-01T08:46:54.731Z,"[{""path"": ""entryConditions.bollLower"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesBelow"", ""value"": null, ""evidenceQuote"": ""布林带下轨做买入""}, {""path"": ""exitConditions.bollUpper"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""上轨卖出""}]","[{""field"": ""boll.period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户提到使用默认参数""}, {""field"": ""boll.stdDev"", ""value"": 2, ""basis"": ""explicit_default"", ""reason"": ""用户提到使用默认参数""}]","[{""field"": ""entryCondition.confirmation"", ""reason"": ""布林带下轨买入的触发方式需要明确，是收盘价跌破下轨还是盘中触及？""}]",[],"boll, defaultParams, triggerConfirmation",布林带上下轨买卖提取准确，默认参数假设有用户明确提及，合理。澄清触发方式（收盘价跌破还是盘中触及）是必要的，整体良好。,True,4,5,4,5,5,提取事实准确，假设合理，澄清项合理，但未明确触发方式（收盘价或盘中）。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0152-d679333a,设置一个策略：当股价突破20日高点时买入，然后持有10天就卖出，但我不确定突破的定义（是收盘价突破还是盘中突破？）,needs_clarification,accepted,2026-08-01T08:46:54.733Z,"[{""path"": ""entryConditions.highBreakout"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""股价突破20日高点时买入""}, {""path"": ""exitConditions.maxHoldingDays"", ""semanticType"": ""exit_condition"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""day"", ""evidenceQuote"": ""持有10天就卖出""}]",[],"[{""field"": ""highLowBreakout.period"", ""reason"": ""20日高点对应回看周期，需确认是否使用20日"", ""options"": [""20""]}, {""field"": ""entryCondition.triggerType"", ""reason"": ""突破定义不明确：是收盘价突破还是盘中最高价突破？"", ""options"": [""close"", ""high""]}, {""field"": ""maxHoldingDays"", ""reason"": ""持有10天是从买入日算起还是次日算起？""}]",[],"breakout, holdingPeriod, ambiguity",突破20日高点买入和持有10天卖出提取准确。澄清突破定义和持有天数计算方式合理。但未明确20日高点是否用收盘价，可补充，但整体可接受。,True,4,5,4,5,5,提取事实准确，澄清项合理，但未明确持有天数计算方式，可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0153-cd5264b5,"我想用KDJ金叉买入，然后死叉卖出，但KDJ的参数怎么设？用默认的9,3,3可以吗？",needs_clarification,accepted,2026-08-01T08:46:54.734Z,"[{""path"": ""entryConditions.kdjCross"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""KDJ金叉买入""}, {""path"": ""exitConditions.kdjCross"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": null, ""evidenceQuote"": ""死叉卖出""}]","[{""field"": ""kdj.n"", ""value"": 9, ""basis"": ""explicit_default"", ""reason"": ""用户询问默认参数9,3,3""}, {""field"": ""kdj.m1"", ""value"": 3, ""basis"": ""explicit_default"", ""reason"": ""用户询问默认参数9,3,3""}, {""field"": ""kdj.m2"", ""value"": 3, ""basis"": ""explicit_default"", ""reason"": ""用户询问默认参数9,3,3""}]","[{""field"": ""kdj.kCrossDefinition"", ""reason"": ""金叉死叉具体指K线上穿D线还是J线？""}]",[],"kdj, cross, parameterConfirmation",KDJ金叉死叉提取准确，默认参数假设有用户询问，合理。澄清金叉定义（K线上穿D线）是必要的，整体良好。,True,4,5,4,5,5,提取事实准确，假设合理，澄清项合理，但未明确金叉死叉具体定义，可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0154-1deb48a1,我想在成交量放大时买入，比如量比大于2，然后如果亏损超过5%就止损，但量比的计算周期是多久？,needs_clarification,accepted,2026-08-01T08:46:54.735Z,"[{""path"": ""entryConditions.volumeRatio"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": 2, ""evidenceQuote"": ""量比大于2""}, {""path"": ""riskRules.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""亏损超过5%就止损""}]",[],"[{""field"": ""volume.period"", ""reason"": ""量比的计算需要均量周期，用户未指定"", ""options"": [""20"", ""10"", ""5""]}, {""field"": ""entryCondition.volumeComparison"", ""reason"": ""量比大于2的具体比较基准需要明确（比如当日量比）""}]",[],"volumeRatio, stopLoss, parameterMissing",量比大于2买入和止损5%提取准确。澄清量比计算周期合理，但未明确量比是当日量比还是其他，可补充，但整体可接受。,True,4,5,4,5,5,提取事实准确，澄清项合理，但未明确量比计算周期，可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0156-21acbbf2,我想做趋势跟踪，用EMA20上穿EMA60买入，下穿卖出，但EMA周期是20和60对吧？,needs_clarification,accepted,2026-08-01T08:46:54.737Z,"[{""path"": ""entryConditions.emaCross"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": null, ""evidenceQuote"": ""EMA20上穿EMA60买入""}, {""path"": ""exitConditions.emaCross"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": null, ""evidenceQuote"": ""下穿卖出""}]","[{""field"": ""ema.period1"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户明确提到EMA20""}, {""field"": ""ema.period2"", ""value"": 60, ""basis"": ""explicit_default"", ""reason"": ""用户明确提到EMA60""}]","[{""field"": ""crossDefinition"", ""reason"": ""需要确认是收盘价上穿还是盘中价格上穿？""}]",[],"ema, cross, confirmation",EMA20上穿60买入和下穿卖出提取准确，参数假设有用户明确提及，合理。澄清交叉定义（收盘价还是盘中）是必要的，整体良好。,True,4,5,4,5,5,提取事实准确，假设合理，澄清项合理，但未明确交叉定义，可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0157-4f5f58c8,我想设置一个策略：当CCI超过100时买入，低于-100时卖出，但CCI的周期默认是多少？,needs_clarification,accepted,2026-08-01T08:46:54.738Z,"[{""path"": ""entryConditions.cci"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": 100, ""evidenceQuote"": ""CCI超过100时买入""}, {""path"": ""exitConditions.cci"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": -100, ""evidenceQuote"": ""低于-100时卖出""}]",[],"[{""field"": ""cci.period"", ""reason"": ""CCI周期未指定，需要确认默认值"", ""options"": [""20"", ""14""]}]",[],"cci, parameterMissing",CCI超过100买入和低于-100卖出提取准确，澄清周期合理。但未明确CCI是收盘价还是盘中值，可补充，但整体可接受。,True,4,5,4,5,5,提取事实准确，澄清项合理，但未明确CCI周期默认值，可补充。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0158-4db0c631,如果股价高于20日均线我就买入，其他情况先不动，等跌下来再说。,needs_clarification,accepted,2026-08-01T08:47:15.618Z,"[{""path"": ""entryCondition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""sma20"", ""unit"": ""price"", ""evidenceQuote"": ""股价高于20日均线""}]",[],"[{""field"": ""exitCondition"", ""reason"": ""用户只描述了买入条件，未说明何时卖出。"", ""options"": [""跌破某均线卖出"", ""固定百分比止损"", ""持有固定天数后卖出""]}]",[],"均线, 买入条件, 缺失卖出条件",提取事实准确，证据引用正确，澄清项合理，无违规。,True,5,5,5,5,5,提取事实准确，澄清项合理，未发现违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0159-851f1da4,用RSI超卖时买入，超买时卖出，但RSI周期用多少我还没想好。,needs_clarification,accepted,2026-08-01T08:47:15.619Z,"[{""path"": ""entryCondition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": ""threshold"", ""unit"": ""level"", ""evidenceQuote"": ""RSI超卖""}, {""path"": ""exitCondition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": ""threshold"", ""unit"": ""level"", ""evidenceQuote"": ""超买时卖出""}]",[],"[{""field"": ""rsiPeriod"", ""reason"": ""未指定RSI周期，需要用户明确。"", ""options"": [""6"", ""12"", ""24""]}, {""field"": ""超卖阈值"", ""reason"": ""未指定具体阈值，如30或20。""}, {""field"": ""超买阈值"", ""reason"": ""未指定具体阈值，如70或80。""}]",[],"RSI, 参数缺失, 阈值缺失",提取事实基本准确，但RSI超卖/超买未指定具体阈值，澄清项已覆盖，无违规。,True,4,5,5,5,5,提取事实准确，澄清项合理，未发现违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0160-88458d73,如果MACD金叉，我就全仓买入，但手续费太高，所以如果亏损超过5%就卖掉，盈利的话先拿着。,needs_clarification,accepted,2026-08-01T08:47:15.620Z,"[{""path"": ""entryCondition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dea"", ""unit"": ""level"", ""evidenceQuote"": ""MACD金叉""}, {""path"": ""riskRule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""亏损超过5%""}]",[],"[{""field"": ""盈利卖出条件"", ""reason"": ""用户说盈利先拿着，但未明确何时止盈，需要补充。"", ""options"": [""达到固定收益率卖出"", ""跌破均线卖出"", ""持有一定天数后卖出""]}]",[],"MACD, 止损, 缺少止盈",提取事实准确，但止损条件'亏损超过5%'未明确是相对买入价还是其他基准，澄清项未覆盖此点，但整体无违规。,True,4,5,5,5,5,提取事实准确，澄清项合理，未发现违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0161-3bc40fb4,我想在股价突破前期高点时买入，但超过多少才算是突破？,needs_clarification,accepted,2026-08-01T08:47:15.620Z,"[{""path"": ""entryCondition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""previousHigh"", ""unit"": ""price"", ""evidenceQuote"": ""突破前期高点""}]",[],"[{""field"": ""突破幅度"", ""reason"": ""用户未定义突破的确认幅度，例如超过前期高点1%才算突破。""}, {""field"": ""回看周期"", ""reason"": ""未指定前期高点的回看周期，例如20日或60日。""}]",[],"突破, 参数缺失, 买入",提取事实准确，但'突破前期高点'未定义突破幅度，澄清项已覆盖，无违规。,True,4,5,5,5,5,提取事实准确，澄清项合理，未发现违规。,True,4,5,4,5,4,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0162-ee626c27,有点慌，要不要止损？,needs_clarification,accepted,2026-08-01T08:47:39.063Z,[],[],"[{""field"": ""exit_condition"", ""reason"": ""用户仅表达焦虑情绪，未给出任何量化止损条件（如价格、百分比、指标触发）。需要明确止损的具体触发条件。"", ""options"": [""固定百分比止损"", ""跌破某均线止损"", ""ATR止损"", ""其他（请描述）""]}]",[],"止损, 口语化, 情绪化",用户仅表达焦虑情绪，未提供任何量化条件，澄清项合理，无违规。,True,5,5,5,5,5,用户仅表达焦虑情绪，未提供任何量化条件，澄清项合理且充分，未推断持仓或亏损，符合能力边界。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0163-05e08f75,破20日线就走，行不？,needs_clarification,accepted,2026-08-01T08:47:39.065Z,"[{""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": 20, ""unit"": ""日"", ""evidenceQuote"": ""破20日线""}]",[],"[{""field"": ""entry_condition"", ""reason"": ""用户只说了退出条件，未说明何时买入。需要补充入场规则才能构成完整策略。"", ""options"": [""突破均线买入"", ""回调买入"", ""其他（请描述）""]}, {""field"": ""indicator_parameter"", ""reason"": ""20日线具体指SMA还是EMA？用户未指明均线类型。"", ""options"": [""SMA"", ""EMA"", ""其他""]}]",[],"均线, 止损, 口语化",提取事实正确，澄清项合理，但未明确均线类型，已提出澄清，无违规。,True,4,5,5,5,5,提取事实正确，澄清项合理，但未明确均线类型，澄清选项覆盖SMA/EMA，未假设为SMA，符合要求。,True,4,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0164-8295aceb,今天能买吗？,needs_clarification,accepted,2026-08-01T08:47:39.066Z,[],[],"[{""field"": ""entry_condition"", ""reason"": ""用户未提供任何买入条件，仅询问是否可买。需要明确触发买入的信号（如指标、价格突破、均线金叉等）。"", ""options"": [""MACD金叉"", ""价格突破前期高点"", ""均线金叉"", ""其他（请描述）""]}]",[],"买入, 口语化, 缺乏条件",用户未提供任何条件，澄清项合理，无违规。,True,5,5,5,5,5,用户未提供任何条件，澄清项合理，未推断市场状态或持仓，符合能力边界。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0165-72a4b2b8,跌了5个点，割吗？,needs_clarification,accepted,2026-08-01T08:47:39.067Z,"[{""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lte"", ""value"": -5, ""unit"": ""percent"", ""evidenceQuote"": ""跌了5个点""}]",[],"[{""field"": ""risk_rule"", ""reason"": ""用户提到跌幅5%，但未说明是否作为固定止损条件，也未说明基于哪个价格（成本价？买入价？）。需要明确止损的参照基准。"", ""options"": [""基于成本价"", ""基于近期高点"", ""其他（请描述）""]}, {""field"": ""entry_condition"", ""reason"": ""缺少入场条件，无法构成完整策略。"", ""options"": [""请补充买入信号""]}]",[],"止损, 口语化, 百分比",提取事实正确，但未明确参照基准，已提出澄清，无违规。,True,4,5,5,5,5,提取事实正确，澄清项合理，但未明确参照基准，澄清选项覆盖成本价和近期高点，未假设为成本价，符合要求。,True,4,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
